id,initiator_name,initiator_type,wins,avg_result,wins_per,result_1,result_2,result_3,result_4,result_5,result_6,result_7,result_8
5c77c6e3fed91f583dd7ae48,Тепляков Евгений Нодариевич,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6e3fed91f583dd7ae49,Тетекин Вячеслав Николаевич,"Депутат Государственной Думы, сложивший полномочия",4,2,0.012345679012345678,137,42,100,18,7,16,0,4
5c77c6e3fed91f583dd7ae4a,Тетельмин Владимир Владимирович,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6e3fed91f583dd7ae4b,Тетерин Василий Николаевич,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6e3fed91f583dd7ae4c,Тимченко Вячеслав Степанович,"Депутат Государственной Думы, сложивший полномочия",9,2,0.017408123791102514,307,39,77,38,13,34,0,9
5c77c6e3fed91f583dd7ae4d,Титенко Борис Михайлович,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6e3fed91f583dd7ae4e,Титов Герман Степанович,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6e3fed91f583dd7ae4f,Тихомиров Валерий Викторович,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6e3fed91f583dd7ae50,Тихонов Владимир Агеевич,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6e3fed91f583dd7ae51,Тихонов Владимир Ильич,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6e3fed91f583dd7ae52,Тихонов Георгий Иванович,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6e3fed91f583dd7ae53,Тихонов Руслан Кронидович,"Депутат Государственной Думы, сложивший полномочия",2,2,0.008368200836820083,151,14,31,7,6,28,0,2
5c77c6e3fed91f583dd7ae54,Тишковская Евгения Леонидовна,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6e3fed91f583dd7ae55,Ткачев Александр Николаевич,"Депутат Государственной Думы, сложивший полномочия",39,2,0.009801457652676551,3003,153,303,196,108,174,3,39
5c77c6e3fed91f583dd7ae56,Ткачев Александр Николаевич,"Депутат Государственной Думы, сложивший полномочия",39,2,0.009801457652676551,3003,153,303,196,108,174,3,39
5c77c6e3fed91f583dd7ae57,Токарева Тамара Петровна,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6e3fed91f583dd7ae58,Толбоев Магомед Омарович,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6e3fed91f583dd7ae59,Толстопятов Василий Васильевич,"Депутат Государственной Думы, сложивший полномочия",1,3,0.030303030303030304,17,2,3,2,4,4,0,1
5c77c6e3fed91f583dd7ae5a,Томов Алексей Николаевич,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6e3fed91f583dd7ae5b,Томчин Григорий Алексеевич,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6e3fed91f583dd7ae5c,Топилин Виктор Михайлович,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6e3fed91f583dd7ae5d,Топорков Владимир Федорович,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6e3fed91f583dd7ae5e,Тотиев Сергей Александрович,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6e3fed91f583dd7ae5f,Травкин Николай Ильич,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6e3fed91f583dd7ae60,Трапезников Валерий Владимирович,"Депутат Государственной Думы, сложивший полномочия",7,2,0.021148036253776436,174,26,52,33,11,28,0,7
5c77c6e3fed91f583dd7ae61,Траспов Александр Михайлович,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6e3fed91f583dd7ae62,Тренин Алексей Николаевич,"Депутат Государственной Думы, сложивший полномочия",0,3,0.0,4,2,32,0,0,0,0,0
5c77c6e3fed91f583dd7ae63,Трепов Евгений Александрович,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6e3fed91f583dd7ae64,Третяк Борис Никитович,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6e3fed91f583dd7ae65,Тропин Николай Максимович,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6e3fed91f583dd7ae66,Трофимов Евгений Николаевич,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6e3fed91f583dd7ae67,Трушников Александр Христофорович,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6e3fed91f583dd7ae68,Туголуков Евгений Александрович,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6e3fed91f583dd7ae69,Туинов Евгений Вячеславович,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6e3fed91f583dd7ae6a,Туманов Андрей Владимирович,"Депутат Государственной Думы, сложивший полномочия",3,2,0.007371007371007371,191,52,133,12,4,12,0,3
5c77c6e3fed91f583dd7ae6b,Туманов Владимир Александрович,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6e3fed91f583dd7ae6c,Турбанов Александр Владимирович,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6e3fed91f583dd7ae6d,Турусин Анатолий Афанасьевич,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6e3fed91f583dd7ae6e,Тычинин Андрей Джафарович,"Депутат Государственной Думы, сложивший полномочия",3,2,0.012345679012345678,143,24,34,22,5,12,0,3
5c77c6e3fed91f583dd7ae6f,Тюлькин Виктор Аркадьевич,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6e3fed91f583dd7ae70,Тягунов Александр Александрович,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6e3fed91f583dd7ae71,Тяжлов Анатолий Степанович,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6e3fed91f583dd7ae72,Тян Любомир Индекович,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6e3fed91f583dd7ae73,Уварова Ольга Евгеньевна,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6e3fed91f583dd7ae74,Улас Владимир Дмитриевич,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6e3fed91f583dd7ae75,Ульбашев Мухарби Магомедович,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
